Zip,HOMEM,LA/RO,FORD,BUICK,CHEVR,DODGE,PORSC,INTER,ME/BE,JEEP,GMC,BMW,POLAR,KAWAS,HA/DA,VOLKS,CHRYS,VOLVO,LINCO,CADIL,NISSA,YAMAH,HONDA,TOYOT,AUDI,SUBAR,CA/ON,TESLA,MAZDA,FREIG,MITSU,LEXUS,HYUND,KIA,RAM,INFIN,ACURA,Median Income Per Person
11213,0,60,565,49,367,162,24,2,285,356,88,265,1,18,12,142,110,91,59,98,853,16,1272,1171,101,209,1,62,163,6,67,210,346,178,28,183,191,54211.0
13603,3,2,518,22,380,152,1,1,21,312,81,61,8,27,34,97,45,14,7,11,197,11,308,413,23,219,4,13,66,0,52,19,171,144,104,12,8,56853.0
12172,3,3,58,3,66,20,0,3,5,26,22,9,1,4,8,6,6,3,3,0,20,1,26,61,5,25,1,1,3,0,1,0,10,22,6,3,3,58403.0
10282,1,38,19,2,12,0,40,0,77,42,4,118,0,0,2,19,1,51,6,5,9,1,35,29,63,18,0,36,13,0,1,22,9,14,0,7,12,250001.0
10030,0,25,205,19,139,78,13,0,159,146,41,149,0,6,9,64,36,31,28,37,227,14,412,449,46,57,0,32,46,3,28,66,113,70,10,34,80,47765.0
10526,1,11,90,12,92,20,25,1,155,109,22,75,3,1,13,56,6,30,8,12,53,6,165,174,55,185,4,32,37,3,0,48,64,20,12,12,42,219167.0
10996,1,8,124,4,74,19,3,2,13,55,10,26,2,4,7,33,12,19,4,3,42,2,116,123,22,65,0,19,14,2,3,11,33,48,18,3,6,133844.0
10069,0,60,21,2,16,2,77,0,175,50,8,195,0,0,4,27,3,64,6,13,21,3,73,79,106,45,0,59,28,0,1,57,14,12,1,16,32,197680.0
10974,8,6,353,21,181,60,5,5,64,175,61,67,8,13,30,75,9,17,14,25,161,16,416,418,26,183,12,18,55,19,24,41,145,80,70,10,32,107414.0
12978,1,0,40,3,36,20,0,0,0,11,15,1,1,1,8,6,2,1,0,3,17,5,15,21,1,32,6,3,6,0,6,0,18,12,13,0,0,92355.0
14604,1,14,143,19,178,25,22,5,57,76,56,78,2,1,2,50,18,11,5,19,105,7,140,154,51,101,0,18,62,4,10,27,43,42,23,9,12,60365.0
11547,2,5,81,0,71,19,8,9,48,70,41,47,1,4,9,24,7,15,2,9,48,2,91,93,22,58,3,15,17,4,5,25,26,10,18,6,13,48636.0
11042,0,3,195,0,86,2,7,0,17,10,6,18,0,0,1,15,2,2,1,6,279,2,3,59,5,22,1,4,2,3,0,7,28,1,42,0,2,
10451,3,42,531,35,294,161,5,9,219,306,95,200,0,11,21,85,94,27,30,59,561,21,1199,1218,72,111,0,30,95,5,81,136,264,172,28,87,212,34316.0
12448,1,4,20,2,14,10,1,0,3,12,14,10,1,0,2,11,1,6,0,1,5,0,15,27,5,34,0,5,3,0,0,2,5,6,4,1,0,185139.0
11939,12,3,140,3,89,34,17,0,51,78,22,47,0,2,11,37,19,12,17,4,57,11,101,116,18,54,4,17,19,1,5,10,33,11,15,5,4,100682.0
11516,4,22,253,20,165,47,15,7,137,180,64,104,0,6,7,47,55,101,34,59,494,4,729,484,63,81,2,87,182,9,30,185,281,87,45,79,140,98333.0
12952,6,0,72,3,66,9,2,0,1,23,19,2,9,1,14,2,2,2,0,1,23,14,40,37,3,50,13,1,2,0,8,0,22,8,11,0,1,40750.0
12903,7,2,156,28,134,49,1,15,13,62,44,18,1,1,12,25,15,13,2,7,96,7,161,211,14,147,5,5,17,10,14,10,83,40,30,2,8,76027.0
10006,0,20,289,3,41,6,29,3,41,25,2,38,2,0,3,13,10,21,5,7,6,0,21,44,27,15,1,15,4,0,1,7,10,7,20,3,1,204574.0
10546,1,9,118,4,86,7,10,5,53,81,23,72,1,2,8,32,6,28,8,8,41,0,116,104,56,122,1,26,30,13,4,47,30,18,43,15,27,199464.0
12577,7,2,220,22,160,48,5,10,45,99,48,72,0,6,29,50,11,17,15,25,120,11,251,248,19,97,16,24,33,0,9,16,102,70,50,12,24,146731.0
14204,9,17,609,99,720,136,2,6,69,331,117,49,4,11,21,47,63,11,55,92,208,12,202,328,20,75,6,7,59,30,37,51,144,115,77,30,47,26762.0
10542,2,0,25,6,26,10,0,1,5,10,20,5,0,0,10,10,2,1,0,6,8,3,37,25,4,24,0,1,7,5,1,3,8,4,10,1,3,
12411,3,0,41,1,35,19,3,2,4,17,23,7,1,5,8,23,2,5,1,3,35,12,54,58,6,33,1,1,5,0,0,3,22,10,14,1,7,75592.0
12429,1,0,34,3,25,8,0,0,9,10,13,8,0,1,9,8,7,3,1,3,14,1,42,56,3,20,2,2,5,2,3,1,16,9,8,0,4,119583.0
12427,0,2,27,2,31,7,6,1,5,23,32,10,5,3,5,6,0,2,1,0,12,5,33,42,6,47,5,1,0,1,1,6,3,9,6,2,1,72279.0
12183,5,6,273,9,222,36,1,9,35,121,31,36,9,10,11,27,27,5,11,19,136,9,208,157,29,103,9,9,46,6,19,19,85,108,24,9,11,64018.0
14847,36,1,451,23,316,86,2,11,9,85,54,18,13,19,28,32,25,24,7,11,103,32,154,200,10,124,36,4,18,5,8,8,48,34,57,4,5,73030.0
10976,1,2,96,13,66,22,6,3,36,54,15,40,1,2,9,29,8,15,5,11,80,5,157,261,17,118,2,16,32,1,3,22,61,23,18,6,16,79583.0
10503,0,0,4,0,2,2,0,0,7,1,2,12,0,0,2,3,1,5,1,0,1,0,16,8,8,10,0,1,0,0,1,6,5,2,0,2,5,86964.0
12008,5,1,49,4,36,9,1,1,4,12,13,9,5,3,7,7,5,3,0,1,10,3,80,51,7,36,5,2,6,2,5,3,10,11,6,4,0,135636.0
10953,1,0,51,2,17,6,4,1,7,11,5,12,0,0,3,6,0,6,1,2,31,2,23,37,1,21,2,4,3,0,1,8,17,14,4,1,4,127260.0
12471,7,1,22,0,30,4,0,1,7,13,6,3,0,1,7,10,1,0,1,1,18,1,63,56,4,30,3,6,3,2,0,2,2,6,6,0,1,2499.0
10004,0,22,348,6,202,41,24,6,81,47,8,76,1,0,2,20,26,22,4,7,34,0,23,185,44,21,0,18,6,8,9,28,8,23,19,4,13,232543.0
11439,0,0,38,0,25,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,
10035,0,47,1341,22,710,110,16,32,162,197,90,160,1,12,15,84,63,33,19,49,428,18,631,587,59,105,1,22,89,297,51,82,176,96,55,48,89,36989.0
14203,3,12,626,20,298,90,9,22,26,83,57,32,1,2,8,26,27,10,8,14,62,1,65,73,20,62,2,11,39,20,2,20,54,45,66,7,8,45950.0
10111,0,2,4,0,0,2,3,0,4,0,1,2,2,0,0,0,0,0,3,3,1,0,1,2,1,0,0,2,0,0,0,2,2,0,2,0,0,
12457,6,2,64,2,30,13,3,2,12,34,25,14,7,6,6,37,7,9,0,4,30,6,50,97,16,96,5,10,9,3,0,8,21,18,15,1,2,70911.0
13062,1,0,20,4,24,2,0,0,0,4,2,1,0,0,2,3,1,7,1,1,5,0,20,14,1,11,2,3,1,0,3,0,7,3,1,0,1,80000.0
12459,1,2,44,2,27,12,3,2,5,14,16,4,5,2,7,8,0,4,2,1,6,2,15,25,9,30,0,3,5,0,0,1,13,2,4,0,2,103125.0
12530,1,0,3,0,13,2,2,0,2,2,3,1,0,0,0,2,0,0,0,0,3,0,7,16,1,9,0,1,3,0,0,0,0,0,1,0,1,16821.0
6390,5,5,127,3,69,16,1,7,21,31,14,11,0,0,2,16,4,25,2,6,7,0,22,60,11,21,2,4,3,3,0,4,7,4,6,0,1,47708.0
12502,22,7,155,6,121,29,7,19,12,70,48,24,3,3,16,30,11,18,3,7,40,5,80,139,19,141,23,9,14,0,3,5,27,16,29,1,4,80278.0
13845,2,0,13,1,12,5,0,0,0,0,4,0,0,0,1,0,2,2,1,0,2,0,5,10,2,2,6,1,0,5,0,0,0,1,3,0,0,17094.0
12481,11,9,150,10,112,41,3,3,17,73,56,15,7,6,18,68,14,26,3,5,72,14,126,169,16,134,10,8,13,9,4,3,51,33,34,5,2,76616.0
11005,0,4,19,13,31,1,6,0,104,31,5,58,0,0,3,21,2,30,13,28,68,0,126,159,46,94,0,8,26,0,1,195,67,14,3,19,39,81328.0
11970,2,1,36,4,34,18,2,0,9,23,5,4,0,2,4,10,6,9,5,1,15,4,40,42,7,17,0,3,1,0,2,11,6,7,5,0,5,21900.0
12592,6,6,116,6,133,25,7,7,11,64,21,17,11,4,10,21,10,17,6,8,38,7,100,100,7,69,12,10,13,0,6,8,30,35,39,1,6,67857.0
12789,8,1,117,5,128,62,3,10,28,94,35,27,11,9,15,28,11,3,15,11,89,4,149,169,10,86,8,4,21,10,7,26,66,42,26,8,19,71813.0
12811,3,0,29,3,24,4,0,0,0,14,6,0,2,1,6,2,2,2,1,2,6,0,18,11,1,19,4,1,2,0,2,0,6,1,14,0,0,49531.0
14627,0,1,113,1,40,2,3,1,7,6,0,13,0,0,0,1,10,4,1,0,7,0,9,35,16,102,0,2,30,0,0,4,1,4,7,1,0,
10914,4,3,91,5,56,15,3,7,28,32,11,25,2,7,12,13,5,6,3,6,21,4,77,64,7,43,5,3,14,2,3,12,30,11,24,2,12,87682.0
11956,0,4,39,1,34,11,2,0,12,36,8,7,0,1,8,7,4,6,3,5,6,1,28,41,8,14,1,3,10,0,0,5,10,3,11,3,4,106042.0
12420,2,1,24,3,15,6,1,0,0,14,5,7,1,2,4,6,0,5,2,1,13,3,33,36,2,27,2,5,5,0,1,1,10,8,3,0,4,113229.0
12844,7,1,25,2,49,1,2,0,15,21,17,13,4,4,7,4,3,1,2,5,4,6,28,26,8,29,3,1,3,0,0,4,3,3,8,4,3,173077.0
10517,1,3,48,2,33,14,3,0,21,45,20,27,2,2,8,21,2,5,6,11,37,3,113,85,15,68,2,6,13,0,0,9,38,10,16,7,12,64000.0
12740,14,0,208,20,245,75,4,13,12,120,77,20,51,11,41,40,12,9,6,5,86,31,118,167,10,141,38,1,22,7,11,5,67,29,90,6,5,83571.0
12460,2,0,44,5,36,17,0,0,3,13,10,2,2,3,10,5,5,6,1,2,10,2,32,16,0,39,5,1,8,1,1,2,8,7,7,0,1,25500.0
10975,0,0,33,1,16,5,2,0,13,12,4,9,0,1,3,2,1,1,2,0,11,2,46,29,3,25,1,1,7,0,0,2,11,6,4,2,4,100425.0
10915,1,1,48,3,52,10,1,13,1,13,21,4,3,0,5,2,2,0,1,1,22,0,40,35,3,11,3,2,5,7,1,3,6,6,11,4,1,19836.0
12410,3,1,46,2,23,7,1,2,10,17,24,6,6,3,1,13,2,6,1,2,24,6,31,42,8,43,5,5,8,1,2,3,6,8,6,0,2,27548.0
10931,0,1,121,4,63,16,2,1,17,43,7,13,1,3,3,14,6,3,2,4,48,5,108,122,10,34,1,1,12,1,4,16,44,10,17,5,13,79688.0
13424,13,1,232,35,274,50,1,15,13,103,72,16,23,9,38,47,26,8,11,21,103,17,147,184,7,105,22,3,33,14,31,9,79,57,63,2,9,78438.0
12017,2,2,47,3,30,5,1,0,9,20,8,11,4,1,1,11,2,3,3,1,8,3,28,62,6,43,4,4,3,0,3,1,9,10,9,2,2,41250.0
12424,2,0,47,2,20,10,2,0,5,15,17,9,1,0,4,8,0,5,3,2,11,1,16,28,9,38,8,3,6,3,0,1,10,4,10,1,0,59550.0
12450,1,2,33,0,21,4,2,3,6,7,18,6,3,2,5,1,1,3,0,0,10,3,16,16,2,27,2,2,3,1,2,2,4,2,2,0,2,105260.0
12762,5,1,64,7,84,18,1,4,5,46,16,8,12,5,4,14,7,3,7,9,22,7,30,40,4,16,10,1,7,1,3,3,23,9,24,6,3,59265.0
14748,4,0,57,13,92,30,0,0,1,37,51,3,6,3,14,5,7,0,2,2,20,5,16,41,3,8,11,0,0,1,3,1,9,11,26,2,2,40729.0
12935,40,0,270,20,247,47,0,10,6,57,81,8,43,9,31,5,10,5,4,5,61,30,96,119,3,68,40,1,10,36,15,0,61,32,45,0,2,61538.0
13664,1,0,71,11,89,20,1,10,1,10,19,0,9,1,5,11,8,2,5,8,13,7,26,36,2,17,7,2,2,0,2,7,5,11,15,1,1,75156.0
14462,10,0,85,6,135,24,0,6,0,35,29,1,10,1,15,4,9,3,0,2,20,2,49,39,2,26,13,0,8,3,1,1,14,22,20,0,1,81667.0
14614,1,0,204,3,231,19,3,4,8,29,20,13,0,0,2,9,2,7,1,3,23,0,27,52,7,18,2,4,13,76,2,4,12,9,31,1,3,61641.0
12943,3,1,55,6,47,5,0,3,4,26,4,7,2,0,5,8,4,3,2,2,12,5,34,60,3,44,10,1,7,1,2,1,8,6,18,0,1,51579.0
14736,2,1,51,8,69,16,1,5,1,29,15,7,2,1,4,7,9,3,4,5,5,5,42,31,3,16,5,0,7,1,2,0,11,16,17,0,0,69583.0
12857,11,0,79,8,69,19,1,0,0,34,8,0,8,5,11,11,4,2,3,2,15,8,43,76,1,38,9,1,4,1,1,1,15,11,19,0,1,64519.0
13849,52,3,404,41,639,188,6,11,13,221,190,20,41,32,85,37,59,21,11,26,227,32,304,424,17,251,80,1,35,9,32,21,130,90,143,2,6,55795.0
14026,5,3,116,15,179,15,1,3,9,43,53,15,4,3,9,17,11,3,5,10,22,8,50,57,10,32,7,0,9,0,6,5,20,23,23,6,5,84318.0
13680,16,0,170,22,223,45,0,7,2,60,40,4,37,5,22,10,16,1,1,5,18,23,34,56,1,30,37,0,1,7,6,1,7,12,38,2,1,75231.0
14860,15,3,227,5,137,59,1,6,6,39,40,4,9,5,20,16,17,17,3,7,46,18,56,99,4,51,22,2,9,3,4,2,22,15,27,2,2,72660.0
13806,3,1,21,2,14,5,1,2,1,4,5,0,1,2,0,1,1,1,0,1,18,1,14,24,1,8,4,0,1,4,0,0,4,3,5,0,1,91250.0
12153,16,2,132,7,138,22,1,21,5,52,24,13,16,8,32,16,9,8,5,8,28,11,80,105,4,83,9,0,15,2,5,5,17,24,26,3,3,82829.0
13635,10,0,186,10,120,67,0,6,0,53,29,2,48,0,23,9,25,5,2,6,27,10,47,70,2,28,19,0,6,1,8,0,16,22,45,0,0,72833.0
12977,7,0,43,2,23,3,0,0,2,11,5,3,2,0,6,1,2,2,0,2,7,4,13,34,1,17,8,0,4,0,1,0,2,6,11,0,0,
13839,23,5,156,15,246,59,1,5,16,83,85,14,14,19,40,20,33,5,5,5,65,14,78,116,5,110,37,1,5,1,13,5,31,31,65,2,3,56295.0
13695,1,0,8,0,6,4,0,2,0,3,1,0,2,0,1,5,0,0,0,1,0,0,7,23,0,14,3,0,2,0,0,0,2,2,2,0,0,120417.0
14515,1,0,32,1,57,5,0,4,0,2,8,3,1,1,3,1,6,0,2,4,6,0,7,6,0,6,2,0,0,0,0,0,3,3,5,1,1,50250.0
14302,1,1,107,5,51,20,0,8,2,9,3,0,0,0,1,2,7,1,0,5,5,1,7,12,0,3,0,2,2,10,3,1,3,4,12,1,0,2499.0
10988,2,2,90,10,76,22,0,1,8,42,16,8,2,6,9,18,8,1,0,2,21,2,55,76,5,27,6,1,13,1,8,4,33,12,16,1,2,83750.0
13902,1,0,243,2,232,34,0,34,9,19,58,8,5,3,8,6,4,2,4,3,30,0,28,72,4,12,11,1,2,17,2,2,43,16,33,0,2,
12195,1,1,44,0,31,6,0,14,1,11,10,1,3,1,5,1,2,0,0,0,4,2,9,10,0,12,1,0,2,1,0,0,2,1,4,0,0,138571.0
12041,4,0,61,7,79,16,2,1,3,21,11,5,4,7,12,11,3,4,0,7,17,10,48,54,3,37,4,0,4,2,0,2,8,15,13,2,1,112619.0
12987,2,0,24,2,23,9,0,0,1,10,9,2,1,0,3,13,1,1,0,2,8,1,18,34,1,22,2,3,4,0,0,0,2,5,6,0,0,109688.0
13157,9,1,67,9,88,27,0,2,8,44,28,12,14,9,7,14,8,0,8,9,31,7,29,47,4,20,14,0,4,2,15,2,18,11,16,2,4,43029.0
14898,10,0,181,17,202,80,0,8,2,63,62,1,6,2,12,9,26,5,7,8,57,8,40,54,3,46,13,0,4,1,12,0,20,12,52,1,0,56078.0
13666,4,0,22,3,25,7,0,0,0,8,5,0,9,3,1,4,1,0,1,1,8,5,11,10,0,4,4,0,1,1,1,0,5,5,11,0,0,34167.0
13328,13,1,189,7,141,25,0,22,2,75,57,14,30,9,18,25,12,8,3,2,45,4,70,92,6,78,13,0,27,15,10,2,25,14,41,1,4,105882.0
14728,24,1,189,18,152,31,0,2,4,46,41,3,11,3,12,16,9,4,4,2,33,21,53,61,2,51,17,1,10,3,1,3,17,19,21,1,1,62750.0
13696,9,0,25,3,34,10,0,0,0,9,11,0,5,0,4,6,2,0,1,0,6,2,12,24,0,18,7,0,0,0,0,0,0,6,6,0,0,52865.0
12040,0,0,30,2,29,9,0,2,1,6,6,1,1,1,5,5,1,1,0,2,5,0,25,17,1,21,2,0,6,0,1,0,7,2,1,0,0,53906.0
10177,0,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
12967,17,0,194,16,164,70,0,3,0,55,55,6,25,3,20,10,16,11,3,2,34,23,27,75,5,53,19,0,8,5,11,0,21,21,55,0,2,64688.0
12838,8,0,84,3,106,21,0,8,3,41,33,3,3,7,11,18,8,3,1,1,23,8,42,44,4,39,8,4,4,1,8,1,28,13,16,0,1,65688.0
14542,6,0,27,7,41,6,0,1,0,12,5,0,1,1,3,2,6,1,1,0,6,2,3,6,0,6,7,0,2,0,2,0,5,3,2,0,0,60714.0
14753,15,1,166,17,145,49,0,8,1,69,53,1,10,6,21,8,11,1,3,3,35,6,42,100,0,37,26,0,9,0,0,0,13,23,34,1,0,42857.0
13454,15,0,132,9,140,36,1,5,0,36,24,1,25,5,24,18,9,3,1,2,21,10,56,60,11,30,18,0,11,1,6,0,13,11,20,1,1,84167.0
12939,3,0,46,2,30,9,0,2,0,14,14,2,5,0,0,2,1,2,0,2,7,4,15,26,2,31,11,1,3,0,3,1,5,4,10,0,1,60875.0
13652,44,0,293,22,280,111,0,16,1,109,70,2,67,6,28,15,32,2,7,4,40,29,87,134,1,80,41,1,8,5,14,2,28,24,87,0,1,59643.0
12860,14,4,110,8,129,26,0,1,2,40,35,1,8,4,20,12,8,2,2,2,19,9,65,66,3,35,13,0,12,3,7,1,19,18,42,2,2,59375.0
12406,11,0,111,4,104,19,4,9,2,49,36,4,5,9,13,14,3,2,4,2,30,7,45,66,6,53,15,0,6,3,4,0,17,10,31,1,2,62813.0
14722,2,1,46,4,20,7,1,1,7,10,5,7,3,0,3,4,5,8,1,3,4,1,22,25,3,39,0,1,2,1,0,7,9,3,5,0,4,134135.0
10162,0,10,4,2,5,1,2,0,17,17,3,29,0,0,1,14,1,13,1,5,13,1,18,14,9,9,0,3,15,0,0,15,6,4,0,2,6,105391.0
14884,8,0,68,5,60,14,0,5,0,16,17,2,1,3,4,2,8,2,0,1,17,6,12,31,0,20,3,0,4,0,4,0,5,5,8,0,0,57750.0
12435,7,0,40,3,58,19,2,1,11,20,18,3,3,1,11,12,2,1,2,5,26,3,30,41,4,23,13,1,7,1,4,4,23,9,5,2,5,81786.0
11972,5,10,225,10,116,23,2,5,27,64,47,28,1,1,14,26,6,6,8,8,41,6,77,136,6,41,3,3,13,1,9,17,35,14,31,6,7,91711.0
13342,1,0,43,0,23,14,0,4,2,8,6,2,2,2,0,7,1,5,0,0,4,1,17,9,2,13,1,0,1,6,0,0,6,3,3,0,1,63750.0
12973,2,0,32,0,29,4,0,2,0,7,7,0,7,0,0,0,1,2,1,0,7,3,10,21,0,10,3,0,2,0,1,0,6,3,8,0,0,55313.0
12843,13,0,91,4,86,17,0,3,0,44,20,12,10,2,16,10,6,3,2,3,21,4,41,53,4,34,10,0,8,0,2,1,19,14,39,0,0,64655.0
13633,2,0,40,4,38,9,0,5,1,10,5,2,7,0,5,3,2,1,1,0,2,4,4,9,0,9,4,0,2,0,3,0,3,6,11,0,0,64583.0
13863,7,0,75,2,94,17,0,1,1,13,23,2,8,2,8,2,4,0,0,0,20,4,19,16,0,31,8,0,2,0,2,0,17,8,9,0,0,64167.0
14726,18,0,153,12,140,44,0,6,0,37,25,2,4,1,29,4,11,2,0,3,23,5,28,40,0,27,9,0,3,0,2,1,18,18,38,0,2,53542.0
13776,5,0,72,6,92,14,2,1,4,25,18,7,5,6,10,8,8,9,0,7,25,2,45,75,4,54,9,0,6,12,2,1,17,9,19,0,1,87500.0
10174,0,1,18,0,162,29,1,0,1,4,1,1,0,0,0,284,0,1,0,2,58,0,2,162,150,0,0,0,0,1,0,0,258,12,1,0,0,
13319,6,0,89,7,76,25,1,4,2,42,30,6,9,0,9,18,9,8,7,6,25,4,52,58,1,39,7,0,10,2,9,5,27,17,13,1,2,53466.0
12733,0,2,56,2,29,11,1,0,6,16,7,5,1,1,4,8,2,3,1,3,18,3,55,130,1,12,2,0,5,0,5,12,20,7,3,1,6,32679.0
11556,0,1,27,1,3,2,4,0,3,8,3,10,0,0,0,1,1,4,0,2,9,0,4,7,4,0,0,1,0,2,0,1,2,0,9,2,3,
14480,7,4,141,15,161,23,0,8,7,35,27,6,19,1,14,9,14,2,3,10,23,23,79,57,4,46,11,0,12,3,0,9,16,13,40,1,3,57292.0
14126,16,0,68,19,126,14,0,0,9,32,23,3,2,4,9,10,8,1,3,4,20,5,23,37,4,21,6,0,5,0,0,1,13,8,7,2,2,74205.0
12841,2,0,13,1,9,0,1,1,1,5,3,0,0,0,0,2,0,6,0,1,1,5,5,9,2,11,2,1,1,0,0,3,1,0,2,2,2,58850.0
14788,0,0,34,8,34,10,0,3,0,11,31,1,1,0,6,0,5,0,1,1,13,0,5,17,0,7,3,0,0,7,0,0,7,7,6,0,0,83472.0
12779,5,1,187,10,204,132,15,11,20,104,25,43,9,5,8,16,26,10,7,9,126,9,261,292,21,103,17,4,22,21,19,31,73,29,63,5,36,31944.0
14808,6,0,80,8,106,41,0,6,1,31,21,2,4,0,12,6,9,0,3,2,30,5,14,24,0,20,7,0,3,1,5,1,14,12,22,1,0,61111.0
12439,5,1,57,1,38,13,0,6,8,27,33,9,3,2,9,8,5,2,3,4,14,0,33,29,7,38,5,1,5,0,1,2,11,5,8,1,0,39659.0
10985,4,4,45,1,38,7,0,0,2,10,12,2,1,0,2,4,2,0,2,2,14,0,29,24,1,24,4,0,6,1,5,3,8,12,10,1,3,181116.0
14820,11,0,116,8,122,42,0,3,1,37,32,1,3,2,20,4,8,4,2,3,28,2,24,38,1,21,7,0,4,0,2,2,21,6,30,0,1,62500.0
13361,9,0,112,4,90,27,0,4,2,30,18,4,13,5,16,19,3,4,0,3,17,3,46,46,5,45,12,0,8,0,6,3,14,9,22,1,5,61667.0
12444,7,3,43,1,38,7,2,9,7,23,31,12,10,5,13,11,2,9,2,0,13,6,31,28,7,47,1,3,5,0,3,7,14,5,8,3,7,65357.0
13628,1,0,41,1,26,6,0,1,0,17,1,0,5,1,5,0,2,2,1,2,5,4,14,20,0,8,8,0,4,0,0,0,5,5,2,0,1,45357.0
14511,5,0,63,12,106,18,1,1,0,30,35,3,2,2,9,5,9,2,2,5,18,4,43,43,1,28,4,0,9,0,2,1,11,15,7,1,1,71591.0
13842,5,0,48,1,63,14,0,4,3,25,16,7,1,3,11,7,3,1,0,3,28,6,57,43,1,28,3,2,2,0,2,1,4,7,12,0,2,75357.0
13364,2,1,32,2,41,6,1,1,0,10,10,4,2,2,6,3,1,0,1,1,14,1,21,12,3,16,6,0,0,0,1,0,5,3,5,0,0,75833.0
13687,14,0,73,10,85,14,0,2,1,27,28,4,33,0,10,3,3,2,1,0,15,14,26,61,1,42,18,0,1,0,5,0,4,7,12,0,1,44375.0
13751,1,0,46,1,43,12,1,11,1,6,16,0,2,0,4,3,4,1,1,1,16,0,26,10,0,13,7,0,1,3,0,1,10,3,10,1,0,148241.0
10020,0,6,25,0,5,7,3,1,17,6,3,10,0,0,0,2,9,1,1,10,2,0,5,15,8,11,0,0,0,1,0,2,1,1,5,1,0,
12886,4,0,25,2,16,6,0,3,0,8,8,2,5,0,4,4,2,1,1,1,12,1,28,29,4,25,5,1,3,1,2,1,7,6,9,0,2,117739.0
14815,6,0,160,26,168,61,1,1,0,51,49,2,17,5,19,4,14,1,1,12,58,19,39,59,2,53,15,0,6,8,7,2,29,13,39,0,2,57045.0
13136,6,0,80,6,74,13,0,4,2,19,24,0,1,2,6,4,2,0,2,1,16,0,11,21,0,23,12,0,2,0,6,1,12,6,8,0,0,39779.0
12504,0,0,21,3,31,4,0,1,4,1,11,0,0,0,1,6,1,1,0,0,9,0,14,14,2,18,1,0,2,1,0,0,7,0,23,0,2,178693.0
13244,0,0,88,0,9,1,2,0,15,5,1,14,1,1,0,2,2,1,0,0,4,0,4,3,4,7,0,0,0,3,0,3,5,2,3,0,0,
12752,5,0,43,1,45,7,0,9,3,12,12,5,2,0,6,12,3,0,5,4,13,2,20,31,3,27,5,2,7,3,0,6,14,7,19,0,0,80313.0
13020,3,0,18,1,33,11,0,1,1,5,4,0,3,0,6,0,1,2,2,0,3,1,36,9,0,11,1,0,1,13,4,0,1,5,3,0,0,65938.0
14714,6,0,53,6,67,22,0,3,0,16,22,0,3,2,4,1,6,1,1,1,13,6,14,24,0,5,11,0,1,1,1,2,5,8,15,0,2,105417.0
12493,0,0,32,2,32,9,1,0,6,18,9,11,0,2,0,4,4,9,0,1,18,2,41,57,7,23,2,2,5,0,0,1,19,3,8,1,4,78359.0
13640,14,0,90,9,61,15,4,1,9,22,14,10,9,17,8,15,4,6,7,2,6,14,38,58,12,46,13,0,2,0,1,9,7,7,20,2,3,76250.0
13623,1,0,4,1,9,2,0,0,0,7,1,0,1,3,0,0,1,0,0,0,2,1,5,7,0,1,2,0,1,0,0,1,1,0,3,0,0,42656.0
13611,8,0,61,0,50,18,0,3,2,15,11,0,7,2,4,6,5,2,0,1,2,3,17,16,0,18,7,0,3,3,5,0,6,6,11,0,0,82708.0
12604,0,0,9,0,20,1,0,0,0,2,5,2,0,0,0,0,1,3,0,0,4,0,23,7,0,16,0,0,4,0,0,2,0,3,28,0,1,
14082,4,0,145,8,106,21,1,5,0,18,18,2,9,2,10,4,3,4,2,4,7,7,20,30,1,19,10,0,4,1,0,1,10,7,22,0,2,71250.0
11549,0,0,35,0,3,0,0,3,1,3,0,7,1,0,0,1,0,0,0,0,2,0,7,2,5,2,0,0,0,3,0,2,1,1,1,0,1,
14069,7,2,139,15,122,23,2,1,5,54,28,12,10,2,22,14,3,4,3,5,25,7,50,68,6,61,7,0,10,1,1,3,21,8,28,2,2,57083.0
14549,3,0,23,2,37,8,0,0,0,12,3,3,0,1,6,4,5,0,0,1,4,1,12,12,1,7,0,0,1,0,1,1,7,5,7,0,1,53150.0
12071,2,1,42,4,74,14,0,7,1,10,14,3,2,1,7,2,3,0,0,3,15,2,19,20,2,26,5,1,2,5,1,0,9,7,5,0,0,66250.0
13450,4,0,23,3,27,5,0,0,2,20,9,4,1,3,11,5,3,2,0,0,3,5,19,31,0,21,2,0,0,0,0,1,5,4,13,0,0,58542.0
13692,0,0,6,3,3,0,0,0,2,0,1,2,0,1,0,2,0,1,0,1,0,2,3,13,3,7,0,0,0,0,0,0,2,1,2,0,0,153750.0
11973,1,0,13,0,5,2,0,0,0,5,4,3,0,0,1,6,0,1,0,0,15,0,20,24,1,6,2,0,4,0,1,2,12,3,0,1,4,
13153,0,0,66,0,39,10,0,4,0,19,18,1,2,1,7,1,5,1,1,1,27,3,23,30,1,23,2,1,2,2,1,1,6,3,11,0,0,137586.0
12927,6,2,51,2,27,5,0,4,1,10,8,0,43,4,4,0,3,0,0,0,8,7,14,16,0,11,2,0,3,2,0,0,2,4,12,0,1,60000.0
